ACC,time,x,y,z
E4_Acc,"1647608899,60684",-38,21,46.0
E4_Acc,"1647608899,63809",-38,21,47.0
E4_Acc,"1647608899,66934",-39,21,46.0
E4_Acc,"1647608899,70059",-38,21,46.0
E4_Acc,"1647608899,73185",-39,21,46.0
E4_Acc,"1647608899,7631",-38,20,46.0
E4_Acc,"1647608899,79435",-39,21,46.0
E4_Acc,"1647608899,8256",-39,20,47.0
E4_Acc,"1647608899,85685",-39,21,46.0
E4_Acc,"1647608899,8881",-38,21,46.0
E4_Acc,"1647608899,91935",-38,21,47.0
E4_Acc,"1647608899,95061",-39,21,46.0
E4_Acc,"1647608899,98186",-39,20,46.0
E4_Acc,"1647608900,01311",-39,21,46.0
E4_Acc,"1647608900,04436",-39,20,46.0
E4_Acc,"1647608900,07561",-39,20,46.0
E4_Acc,"1647608900,10686",-38,21,46.0
E4_Acc,"1647608900,13811",-38,21,46.0
E4_Acc,"1647608900,16937",-39,21,46.0
E4_Acc,"1647608900,20062",-38,20,47.0
E4_Acc,"1647608900,23187",-39,20,46.0
E4_Acc,"1647608900,26312",-40,20,46.0
E4_Acc,"1647608900,29437",-39,20,46.0
E4_Acc,"1647608900,32562",-38,20,46.0
E4_Acc,"1647608900,35687",-39,20,46.0
E4_Acc,"1647608900,38813",-40,20,46.0
E4_Acc,"1647608900,41938",-39,20,46.0
E4_Acc,"1647608900,45063",-38,21,46.0
E4_Acc,"1647608900,48188",-39,21,46.0
E4_Acc,"1647608900,51313",-39,20,46.0
E4_Acc,"1647608900,54438",-39,20,46.0
E4_Acc,"1647608900,57563",-39,20,46.0
E4_Acc,"1647608900,60689",-39,20,46.0
E4_Acc,"1647608900,63814",-39,20,46.0
E4_Acc,"1647608900,66939",-39,20,47.0
E4_Acc,"1647608900,70064",-39,20,46.0
E4_Acc,"1647608900,73189",-39,20,46.0
E4_Acc,"1647608900,76314",-39,20,46.0
E4_Acc,"1647608900,79439",-39,21,46.0
E4_Acc,"1647608900,82565",-39,20,46.0
E4_Acc,"1647608900,8569",-39,20,46.0
E4_Acc,"1647608900,88815",-39,20,46.0
E4_Acc,"1647608900,9194",-39,20,46.0
E4_Acc,"1647608900,95065",-39,20,46.0
E4_Acc,"1647608900,9819",-39,20,46.0
E4_Acc,"1647608901,01315",-39,20,46.0
E4_Acc,"1647608901,04441",-39,20,46.0
E4_Acc,"1647608901,07566",-38,20,46.0
E4_Acc,"1647608901,10691",-39,20,46.0
E4_Acc,"1647608901,13816",-40,20,46.0
E4_Acc,"1647608901,16941",-40,21,47.0
E4_Acc,"1647608901,20066",-39,21,46.0
E4_Acc,"1647608901,23192",-39,20,46.0
E4_Acc,"1647608901,26317",-39,20,46.0
E4_Acc,"1647608901,29442",-39,20,46.0
E4_Acc,"1647608901,32567",-39,20,46.0
E4_Acc,"1647608901,35692",-39,21,46.0
E4_Acc,"1647608901,38817",-39,21,46.0
E4_Acc,"1647608901,41942",-39,20,47.0
E4_Acc,"1647608901,45068",-39,20,46.0
E4_Acc,"1647608901,48193",-39,20,46.0
E4_Acc,"1647608901,51318",-40,21,46.0
E4_Acc,"1647608901,54443",-39,21,46.0
E4_Acc,"1647608901,57568",-38,21,46.0
E4_Acc,"1647608901,60693",-39,21,46.0
E4_Acc,"1647608901,63818",-39,21,46.0
E4_Acc,"1647608901,66944",-39,21,45.0
E4_Acc,"1647608901,70069",-39,21,46.0
E4_Acc,"1647608901,73194",-39,21,46.0
E4_Acc,"1647608901,76319",-39,21,46.0
E4_Acc,"1647608901,79444",-39,21,46.0
E4_Acc,"1647608901,82569",-39,21,46.0
E4_Acc,"1647608901,85694",-39,21,46.0
E4_Acc,"1647608901,8882",-39,21,46.0
E4_Acc,"1647608901,91945",-39,21,46.0
E4_Acc,"1647608901,9507",-39,21,46.0
E4_Acc,"1647608901,98195",-39,21,46.0
E4_Acc,"1647608902,0132",-39,20,46.0
E4_Acc,"1647608902,04445",-39,20,46.0
E4_Acc,"1647608902,0757",-39,21,46.0
E4_Acc,"1647608902,10696",-39,21,46.0
E4_Acc,"1647608902,13821",-39,21,46.0
E4_Acc,"1647608902,16946",-39,21,46.0
E4_Acc,"1647608902,20071",-39,20,46.0
E4_Acc,"1647608902,23196",-39,21,46.0
E4_Acc,"1647608902,26321",-39,21,46.0
E4_Acc,"1647608902,29446",-39,21,46.0
E4_Acc,"1647608902,32572",-39,21,46.0
